
Parameters:
DATA_PATH=./data/
DATASET=flickr
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=4
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=sage
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=True
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with MaxK CUDA kernel acceleration
Graph name for metadata: flickr
Kernel mode: auto
Creating SAGE model...
Using MaxK-accelerated SAGE model
Model parameters: 524,039 total, 524,039 trainable
Graph statistics: 89250 nodes, 989006 edges
Average degree: 11.08
Feature dimension: 500, Hidden dimension: 256
MaxK value: 4, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 2.0841 | Train Accuracy 0.4041 | Val Accuracy 0.4079 | Test Accuracy 0.4048 | Best val. Accuracy 0.4079 | Best test Accuracy 0.4048
Epoch 0134/1000| Loss 1.4699 | Train Accuracy 0.4968 | Val Accuracy 0.4934 | Test Accuracy 0.4880 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0135/1000| Loss 1.4700 | Train Accuracy 0.4949 | Val Accuracy 0.4908 | Test Accuracy 0.4881 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0136/1000| Loss 1.4771 | Train Accuracy 0.4882 | Val Accuracy 0.4839 | Test Accuracy 0.4853 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0137/1000| Loss 1.4757 | Train Accuracy 0.4993 | Val Accuracy 0.4922 | Test Accuracy 0.4924 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0138/1000| Loss 1.4742 | Train Accuracy 0.4937 | Val Accuracy 0.4890 | Test Accuracy 0.4870 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0139/1000| Loss 1.4749 | Train Accuracy 0.4844 | Val Accuracy 0.4805 | Test Accuracy 0.4770 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0140: Avg Forward 6.630ms, Avg Backward 3.063ms, Total per epoch 9.693ms
Epoch 0140/1000| Loss 1.4733 | Train Accuracy 0.4922 | Val Accuracy 0.4872 | Test Accuracy 0.4829 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0141/1000| Loss 1.4865 | Train Accuracy 0.4984 | Val Accuracy 0.4912 | Test Accuracy 0.4880 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0142/1000| Loss 1.4679 | Train Accuracy 0.4953 | Val Accuracy 0.4862 | Test Accuracy 0.4868 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0143/1000| Loss 1.4702 | Train Accuracy 0.4974 | Val Accuracy 0.4879 | Test Accuracy 0.4894 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0144/1000| Loss 1.4704 | Train Accuracy 0.4983 | Val Accuracy 0.4908 | Test Accuracy 0.4854 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0145/1000| Loss 1.4842 | Train Accuracy 0.4794 | Val Accuracy 0.4698 | Test Accuracy 0.4701 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0146/1000| Loss 1.4760 | Train Accuracy 0.4876 | Val Accuracy 0.4775 | Test Accuracy 0.4751 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0147/1000| Loss 1.4742 | Train Accuracy 0.4897 | Val Accuracy 0.4801 | Test Accuracy 0.4780 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0148/1000| Loss 1.4768 | Train Accuracy 0.4759 | Val Accuracy 0.4678 | Test Accuracy 0.4668 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0149/1000| Loss 1.4624 | Train Accuracy 0.4765 | Val Accuracy 0.4700 | Test Accuracy 0.4675 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0150/1000| Loss 1.4658 | Train Accuracy 0.4980 | Val Accuracy 0.4898 | Test Accuracy 0.4918 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0151/1000| Loss 1.4653 | Train Accuracy 0.4965 | Val Accuracy 0.4897 | Test Accuracy 0.4905 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0152/1000| Loss 1.4660 | Train Accuracy 0.4949 | Val Accuracy 0.4885 | Test Accuracy 0.4882 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0153/1000| Loss 1.4584 | Train Accuracy 0.4986 | Val Accuracy 0.4909 | Test Accuracy 0.4871 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0154/1000| Loss 1.4618 | Train Accuracy 0.5021 | Val Accuracy 0.4956 | Test Accuracy 0.4904 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0155/1000| Loss 1.4620 | Train Accuracy 0.5031 | Val Accuracy 0.4942 | Test Accuracy 0.4936 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0156/1000| Loss 1.4583 | Train Accuracy 0.5007 | Val Accuracy 0.4937 | Test Accuracy 0.4935 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0157/1000| Loss 1.4511 | Train Accuracy 0.4986 | Val Accuracy 0.4912 | Test Accuracy 0.4884 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0158/1000| Loss 1.4556 | Train Accuracy 0.4948 | Val Accuracy 0.4833 | Test Accuracy 0.4829 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0159/1000| Loss 1.4567 | Train Accuracy 0.4947 | Val Accuracy 0.4873 | Test Accuracy 0.4862 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0160: Avg Forward 6.626ms, Avg Backward 3.062ms, Total per epoch 9.688ms
Epoch 0160/1000| Loss 1.4544 | Train Accuracy 0.4963 | Val Accuracy 0.4886 | Test Accuracy 0.4855 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0161/1000| Loss 1.4572 | Train Accuracy 0.4967 | Val Accuracy 0.4862 | Test Accuracy 0.4851 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0162/1000| Loss 1.4663 | Train Accuracy 0.4933 | Val Accuracy 0.4831 | Test Accuracy 0.4823 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0163/1000| Loss 1.4619 | Train Accuracy 0.4908 | Val Accuracy 0.4810 | Test Accuracy 0.4811 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0164/1000| Loss 1.4729 | Train Accuracy 0.4951 | Val Accuracy 0.4873 | Test Accuracy 0.4832 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0165/1000| Loss 1.4679 | Train Accuracy 0.4880 | Val Accuracy 0.4773 | Test Accuracy 0.4765 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0166/1000| Loss 1.4621 | Train Accuracy 0.4850 | Val Accuracy 0.4735 | Test Accuracy 0.4748 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0167/1000| Loss 1.4599 | Train Accuracy 0.4948 | Val Accuracy 0.4808 | Test Accuracy 0.4821 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0168/1000| Loss 1.4592 | Train Accuracy 0.4729 | Val Accuracy 0.4644 | Test Accuracy 0.4627 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0169/1000| Loss 1.4629 | Train Accuracy 0.4637 | Val Accuracy 0.4549 | Test Accuracy 0.4510 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0170/1000| Loss 1.4650 | Train Accuracy 0.4912 | Val Accuracy 0.4745 | Test Accuracy 0.4744 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0171/1000| Loss 1.4629 | Train Accuracy 0.4911 | Val Accuracy 0.4771 | Test Accuracy 0.4808 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0172/1000| Loss 1.4695 | Train Accuracy 0.4851 | Val Accuracy 0.4753 | Test Accuracy 0.4755 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0173/1000| Loss 1.4681 | Train Accuracy 0.4963 | Val Accuracy 0.4859 | Test Accuracy 0.4845 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0174/1000| Loss 1.4645 | Train Accuracy 0.4960 | Val Accuracy 0.4853 | Test Accuracy 0.4807 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0175/1000| Loss 1.4748 | Train Accuracy 0.4819 | Val Accuracy 0.4734 | Test Accuracy 0.4714 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0176/1000| Loss 1.4683 | Train Accuracy 0.4955 | Val Accuracy 0.4817 | Test Accuracy 0.4793 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0177/1000| Loss 1.4683 | Train Accuracy 0.4941 | Val Accuracy 0.4829 | Test Accuracy 0.4801 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0178/1000| Loss 1.4766 | Train Accuracy 0.4975 | Val Accuracy 0.4860 | Test Accuracy 0.4842 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0179/1000| Loss 1.4748 | Train Accuracy 0.4965 | Val Accuracy 0.4850 | Test Accuracy 0.4829 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0180: Avg Forward 6.623ms, Avg Backward 3.062ms, Total per epoch 9.684ms
Epoch 0180/1000| Loss 1.4793 | Train Accuracy 0.4925 | Val Accuracy 0.4841 | Test Accuracy 0.4820 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0181/1000| Loss 1.4671 | Train Accuracy 0.4800 | Val Accuracy 0.4712 | Test Accuracy 0.4712 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0182/1000| Loss 1.4681 | Train Accuracy 0.4945 | Val Accuracy 0.4861 | Test Accuracy 0.4838 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0183/1000| Loss 1.4664 | Train Accuracy 0.4705 | Val Accuracy 0.4608 | Test Accuracy 0.4618 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0184/1000| Loss 1.4632 | Train Accuracy 0.4736 | Val Accuracy 0.4650 | Test Accuracy 0.4635 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0185/1000| Loss 1.4587 | Train Accuracy 0.4852 | Val Accuracy 0.4739 | Test Accuracy 0.4736 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0186/1000| Loss 1.4567 | Train Accuracy 0.4819 | Val Accuracy 0.4692 | Test Accuracy 0.4674 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0187/1000| Loss 1.4678 | Train Accuracy 0.4826 | Val Accuracy 0.4686 | Test Accuracy 0.4681 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0188/1000| Loss 1.4737 | Train Accuracy 0.4859 | Val Accuracy 0.4719 | Test Accuracy 0.4723 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0189/1000| Loss 1.4696 | Train Accuracy 0.4991 | Val Accuracy 0.4874 | Test Accuracy 0.4830 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0190/1000| Loss 1.4700 | Train Accuracy 0.4841 | Val Accuracy 0.4734 | Test Accuracy 0.4721 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0191/1000| Loss 1.4649 | Train Accuracy 0.5040 | Val Accuracy 0.4892 | Test Accuracy 0.4880 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0192/1000| Loss 1.4734 | Train Accuracy 0.4712 | Val Accuracy 0.4614 | Test Accuracy 0.4575 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0193/1000| Loss 1.4763 | Train Accuracy 0.5042 | Val Accuracy 0.4906 | Test Accuracy 0.4887 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0194/1000| Loss 1.4651 | Train Accuracy 0.4886 | Val Accuracy 0.4758 | Test Accuracy 0.4738 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0195/1000| Loss 1.4616 | Train Accuracy 0.4839 | Val Accuracy 0.4697 | Test Accuracy 0.4688 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0196/1000| Loss 1.4723 | Train Accuracy 0.5000 | Val Accuracy 0.4848 | Test Accuracy 0.4834 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0197/1000| Loss 1.4827 | Train Accuracy 0.4891 | Val Accuracy 0.4754 | Test Accuracy 0.4732 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0198/1000| Loss 1.4819 | Train Accuracy 0.5002 | Val Accuracy 0.4846 | Test Accuracy 0.4855 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0199/1000| Loss 1.4717 | Train Accuracy 0.4740 | Val Accuracy 0.4625 | Test Accuracy 0.4608 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0200: Avg Forward 6.618ms, Avg Backward 3.062ms, Total per epoch 9.680ms
Epoch 0200/1000| Loss 1.4910 | Train Accuracy 0.4973 | Val Accuracy 0.4840 | Test Accuracy 0.4811 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0201/1000| Loss 1.4891 | Train Accuracy 0.4936 | Val Accuracy 0.4804 | Test Accuracy 0.4779 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0202/1000| Loss 1.4807 | Train Accuracy 0.4871 | Val Accuracy 0.4736 | Test Accuracy 0.4705 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0203/1000| Loss 1.4761 | Train Accuracy 0.4995 | Val Accuracy 0.4834 | Test Accuracy 0.4812 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0204/1000| Loss 1.4743 | Train Accuracy 0.4939 | Val Accuracy 0.4798 | Test Accuracy 0.4785 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0205/1000| Loss 1.4749 | Train Accuracy 0.5013 | Val Accuracy 0.4868 | Test Accuracy 0.4865 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0206/1000| Loss 1.4764 | Train Accuracy 0.5000 | Val Accuracy 0.4847 | Test Accuracy 0.4826 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0207/1000| Loss 1.4640 | Train Accuracy 0.4919 | Val Accuracy 0.4772 | Test Accuracy 0.4763 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0208/1000| Loss 1.4623 | Train Accuracy 0.5077 | Val Accuracy 0.4914 | Test Accuracy 0.4907 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0209/1000| Loss 1.4567 | Train Accuracy 0.5035 | Val Accuracy 0.4885 | Test Accuracy 0.4839 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0210/1000| Loss 1.4694 | Train Accuracy 0.5006 | Val Accuracy 0.4875 | Test Accuracy 0.4841 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0211/1000| Loss 1.4595 | Train Accuracy 0.5088 | Val Accuracy 0.4962 | Test Accuracy 0.4926 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0212/1000| Loss 1.4597 | Train Accuracy 0.5068 | Val Accuracy 0.4942 | Test Accuracy 0.4927 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0213/1000| Loss 1.4519 | Train Accuracy 0.5025 | Val Accuracy 0.4873 | Test Accuracy 0.4859 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0214/1000| Loss 1.4571 | Train Accuracy 0.5049 | Val Accuracy 0.4883 | Test Accuracy 0.4849 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0215/1000| Loss 1.4622 | Train Accuracy 0.4937 | Val Accuracy 0.4774 | Test Accuracy 0.4762 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0216/1000| Loss 1.4643 | Train Accuracy 0.5066 | Val Accuracy 0.4918 | Test Accuracy 0.4875 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0217/1000| Loss 1.4560 | Train Accuracy 0.5036 | Val Accuracy 0.4897 | Test Accuracy 0.4878 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0218/1000| Loss 1.4669 | Train Accuracy 0.4835 | Val Accuracy 0.4727 | Test Accuracy 0.4706 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0219/1000| Loss 1.4709 | Train Accuracy 0.4964 | Val Accuracy 0.4833 | Test Accuracy 0.4792 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0220: Avg Forward 6.613ms, Avg Backward 3.062ms, Total per epoch 9.675ms
Epoch 0220/1000| Loss 1.4682 | Train Accuracy 0.5008 | Val Accuracy 0.4860 | Test Accuracy 0.4808 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0221/1000| Loss 1.4657 | Train Accuracy 0.4916 | Val Accuracy 0.4780 | Test Accuracy 0.4734 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0222/1000| Loss 1.4718 | Train Accuracy 0.4791 | Val Accuracy 0.4633 | Test Accuracy 0.4639 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0223/1000| Loss 1.4746 | Train Accuracy 0.5030 | Val Accuracy 0.4845 | Test Accuracy 0.4864 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0224/1000| Loss 1.4734 | Train Accuracy 0.4891 | Val Accuracy 0.4756 | Test Accuracy 0.4717 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0225/1000| Loss 1.4772 | Train Accuracy 0.4841 | Val Accuracy 0.4667 | Test Accuracy 0.4644 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0226/1000| Loss 1.4787 | Train Accuracy 0.5038 | Val Accuracy 0.4838 | Test Accuracy 0.4836 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0227/1000| Loss 1.4645 | Train Accuracy 0.4946 | Val Accuracy 0.4814 | Test Accuracy 0.4797 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0228/1000| Loss 1.4786 | Train Accuracy 0.5031 | Val Accuracy 0.4903 | Test Accuracy 0.4869 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0229/1000| Loss 1.4533 | Train Accuracy 0.4906 | Val Accuracy 0.4767 | Test Accuracy 0.4753 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0230/1000| Loss 1.4558 | Train Accuracy 0.4916 | Val Accuracy 0.4780 | Test Accuracy 0.4743 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0231/1000| Loss 1.4592 | Train Accuracy 0.5019 | Val Accuracy 0.4882 | Test Accuracy 0.4848 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0232/1000| Loss 1.4624 | Train Accuracy 0.5071 | Val Accuracy 0.4905 | Test Accuracy 0.4891 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0233/1000| Loss 1.4631 | Train Accuracy 0.4789 | Val Accuracy 0.4670 | Test Accuracy 0.4652 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0234/1000| Loss 1.4549 | Train Accuracy 0.4722 | Val Accuracy 0.4588 | Test Accuracy 0.4571 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0235/1000| Loss 1.4613 | Train Accuracy 0.5007 | Val Accuracy 0.4844 | Test Accuracy 0.4838 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0236/1000| Loss 1.4735 | Train Accuracy 0.4929 | Val Accuracy 0.4793 | Test Accuracy 0.4812 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0237/1000| Loss 1.4761 | Train Accuracy 0.4894 | Val Accuracy 0.4745 | Test Accuracy 0.4754 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0238/1000| Loss 1.4799 | Train Accuracy 0.5013 | Val Accuracy 0.4832 | Test Accuracy 0.4864 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0239/1000| Loss 1.4790 | Train Accuracy 0.4437 | Val Accuracy 0.4389 | Test Accuracy 0.4358 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0240: Avg Forward 6.611ms, Avg Backward 3.062ms, Total per epoch 9.672ms
Epoch 0240/1000| Loss 1.5362 | Train Accuracy 0.5040 | Val Accuracy 0.4899 | Test Accuracy 0.4894 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0241/1000| Loss 1.5039 | Train Accuracy 0.4947 | Val Accuracy 0.4799 | Test Accuracy 0.4741 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0242/1000| Loss 1.4732 | Train Accuracy 0.4781 | Val Accuracy 0.4636 | Test Accuracy 0.4641 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0243/1000| Loss 1.4740 | Train Accuracy 0.5087 | Val Accuracy 0.4933 | Test Accuracy 0.4920 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0244/1000| Loss 1.4633 | Train Accuracy 0.4971 | Val Accuracy 0.4790 | Test Accuracy 0.4782 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0245/1000| Loss 1.4680 | Train Accuracy 0.4915 | Val Accuracy 0.4783 | Test Accuracy 0.4758 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0246/1000| Loss 1.4731 | Train Accuracy 0.5009 | Val Accuracy 0.4847 | Test Accuracy 0.4821 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0247/1000| Loss 1.4630 | Train Accuracy 0.5106 | Val Accuracy 0.4928 | Test Accuracy 0.4905 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0248/1000| Loss 1.4574 | Train Accuracy 0.5051 | Val Accuracy 0.4896 | Test Accuracy 0.4881 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0249/1000| Loss 1.4572 | Train Accuracy 0.4997 | Val Accuracy 0.4857 | Test Accuracy 0.4816 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0250/1000| Loss 1.4577 | Train Accuracy 0.5126 | Val Accuracy 0.4944 | Test Accuracy 0.4955 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0251/1000| Loss 1.4522 | Train Accuracy 0.5063 | Val Accuracy 0.4891 | Test Accuracy 0.4887 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0252/1000| Loss 1.4507 | Train Accuracy 0.4799 | Val Accuracy 0.4655 | Test Accuracy 0.4665 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0253/1000| Loss 1.4598 | Train Accuracy 0.4856 | Val Accuracy 0.4687 | Test Accuracy 0.4682 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0254/1000| Loss 1.4553 | Train Accuracy 0.5107 | Val Accuracy 0.4876 | Test Accuracy 0.4897 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0255/1000| Loss 1.4484 | Train Accuracy 0.5040 | Val Accuracy 0.4843 | Test Accuracy 0.4838 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0256/1000| Loss 1.4411 | Train Accuracy 0.4973 | Val Accuracy 0.4806 | Test Accuracy 0.4803 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0257/1000| Loss 1.4523 | Train Accuracy 0.5058 | Val Accuracy 0.4879 | Test Accuracy 0.4887 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0258/1000| Loss 1.4549 | Train Accuracy 0.5049 | Val Accuracy 0.4847 | Test Accuracy 0.4859 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0259/1000| Loss 1.4440 | Train Accuracy 0.5016 | Val Accuracy 0.4833 | Test Accuracy 0.4821 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0260: Avg Forward 6.608ms, Avg Backward 3.061ms, Total per epoch 9.669ms
Epoch 0260/1000| Loss 1.4388 | Train Accuracy 0.5078 | Val Accuracy 0.4885 | Test Accuracy 0.4875 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0261/1000| Loss 1.4440 | Train Accuracy 0.5055 | Val Accuracy 0.4853 | Test Accuracy 0.4864 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0262/1000| Loss 1.4442 | Train Accuracy 0.4935 | Val Accuracy 0.4740 | Test Accuracy 0.4727 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0263/1000| Loss 1.4508 | Train Accuracy 0.5004 | Val Accuracy 0.4797 | Test Accuracy 0.4811 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0264/1000| Loss 1.4392 | Train Accuracy 0.5072 | Val Accuracy 0.4859 | Test Accuracy 0.4859 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0265/1000| Loss 1.4459 | Train Accuracy 0.5112 | Val Accuracy 0.4880 | Test Accuracy 0.4892 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0266/1000| Loss 1.4453 | Train Accuracy 0.5112 | Val Accuracy 0.4849 | Test Accuracy 0.4885 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0267/1000| Loss 1.4431 | Train Accuracy 0.5054 | Val Accuracy 0.4824 | Test Accuracy 0.4844 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0268/1000| Loss 1.4396 | Train Accuracy 0.5015 | Val Accuracy 0.4792 | Test Accuracy 0.4792 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0269/1000| Loss 1.4407 | Train Accuracy 0.5019 | Val Accuracy 0.4792 | Test Accuracy 0.4782 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0270/1000| Loss 1.4384 | Train Accuracy 0.5053 | Val Accuracy 0.4828 | Test Accuracy 0.4830 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0271/1000| Loss 1.4353 | Train Accuracy 0.5126 | Val Accuracy 0.4884 | Test Accuracy 0.4894 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0272/1000| Loss 1.4337 | Train Accuracy 0.5129 | Val Accuracy 0.4898 | Test Accuracy 0.4899 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
Epoch 0273/1000| Loss 1.4328 | Train Accuracy 0.5079 | Val Accuracy 0.4873 | Test Accuracy 0.4864 | Best val. Accuracy 0.4983 | Best test Accuracy 0.4947
