
Parameters:
DATA_PATH=./data/
DATASET=flickr
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=16
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=gcn
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=True
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with MaxK CUDA kernel acceleration
Graph name for metadata: flickr
Kernel mode: auto
Creating GCN model...
Using MaxK-accelerated GCN model
Model parameters: 327,431 total, 327,431 trainable
Graph statistics: 89250 nodes, 989006 edges
Average degree: 11.08
Feature dimension: 500, Hidden dimension: 256
MaxK value: 16, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 19.6364 | Train Accuracy 0.0674 | Val Accuracy 0.0675 | Test Accuracy 0.0690 | Best val. Accuracy 0.0675 | Best test Accuracy 0.0690
Epoch 0134/1000| Loss 1.5510 | Train Accuracy 0.4669 | Val Accuracy 0.4649 | Test Accuracy 0.4609 | Best val. Accuracy 0.4649 | Best test Accuracy 0.4609
Epoch 0135/1000| Loss 1.5499 | Train Accuracy 0.4675 | Val Accuracy 0.4655 | Test Accuracy 0.4614 | Best val. Accuracy 0.4655 | Best test Accuracy 0.4614
Epoch 0136/1000| Loss 1.5489 | Train Accuracy 0.4682 | Val Accuracy 0.4661 | Test Accuracy 0.4622 | Best val. Accuracy 0.4661 | Best test Accuracy 0.4622
Epoch 0137/1000| Loss 1.5478 | Train Accuracy 0.4687 | Val Accuracy 0.4661 | Test Accuracy 0.4629 | Best val. Accuracy 0.4661 | Best test Accuracy 0.4629
Epoch 0138/1000| Loss 1.5468 | Train Accuracy 0.4692 | Val Accuracy 0.4670 | Test Accuracy 0.4637 | Best val. Accuracy 0.4670 | Best test Accuracy 0.4637
Epoch 0139/1000| Loss 1.5458 | Train Accuracy 0.4695 | Val Accuracy 0.4667 | Test Accuracy 0.4637 | Best val. Accuracy 0.4670 | Best test Accuracy 0.4637
Epoch 0140: Avg Forward 8.803ms, Avg Backward 3.122ms, Total per epoch 11.925ms
Epoch 0140/1000| Loss 1.5448 | Train Accuracy 0.4699 | Val Accuracy 0.4674 | Test Accuracy 0.4641 | Best val. Accuracy 0.4674 | Best test Accuracy 0.4641
Epoch 0141/1000| Loss 1.5438 | Train Accuracy 0.4700 | Val Accuracy 0.4679 | Test Accuracy 0.4646 | Best val. Accuracy 0.4679 | Best test Accuracy 0.4646
Epoch 0142/1000| Loss 1.5429 | Train Accuracy 0.4701 | Val Accuracy 0.4682 | Test Accuracy 0.4649 | Best val. Accuracy 0.4682 | Best test Accuracy 0.4649
Epoch 0143/1000| Loss 1.5419 | Train Accuracy 0.4702 | Val Accuracy 0.4684 | Test Accuracy 0.4652 | Best val. Accuracy 0.4684 | Best test Accuracy 0.4652
Epoch 0144/1000| Loss 1.5410 | Train Accuracy 0.4709 | Val Accuracy 0.4685 | Test Accuracy 0.4656 | Best val. Accuracy 0.4685 | Best test Accuracy 0.4656
Epoch 0145/1000| Loss 1.5400 | Train Accuracy 0.4712 | Val Accuracy 0.4686 | Test Accuracy 0.4661 | Best val. Accuracy 0.4686 | Best test Accuracy 0.4661
Epoch 0146/1000| Loss 1.5391 | Train Accuracy 0.4717 | Val Accuracy 0.4693 | Test Accuracy 0.4664 | Best val. Accuracy 0.4693 | Best test Accuracy 0.4664
Epoch 0147/1000| Loss 1.5382 | Train Accuracy 0.4718 | Val Accuracy 0.4698 | Test Accuracy 0.4668 | Best val. Accuracy 0.4698 | Best test Accuracy 0.4668
Epoch 0148/1000| Loss 1.5373 | Train Accuracy 0.4720 | Val Accuracy 0.4702 | Test Accuracy 0.4673 | Best val. Accuracy 0.4702 | Best test Accuracy 0.4673
Epoch 0149/1000| Loss 1.5364 | Train Accuracy 0.4724 | Val Accuracy 0.4706 | Test Accuracy 0.4678 | Best val. Accuracy 0.4706 | Best test Accuracy 0.4678
Epoch 0150/1000| Loss 1.5355 | Train Accuracy 0.4725 | Val Accuracy 0.4711 | Test Accuracy 0.4682 | Best val. Accuracy 0.4711 | Best test Accuracy 0.4682
Epoch 0151/1000| Loss 1.5347 | Train Accuracy 0.4729 | Val Accuracy 0.4713 | Test Accuracy 0.4685 | Best val. Accuracy 0.4713 | Best test Accuracy 0.4685
Epoch 0152/1000| Loss 1.5338 | Train Accuracy 0.4732 | Val Accuracy 0.4716 | Test Accuracy 0.4687 | Best val. Accuracy 0.4716 | Best test Accuracy 0.4687
Epoch 0153/1000| Loss 1.5330 | Train Accuracy 0.4736 | Val Accuracy 0.4721 | Test Accuracy 0.4685 | Best val. Accuracy 0.4721 | Best test Accuracy 0.4685
Epoch 0154/1000| Loss 1.5321 | Train Accuracy 0.4737 | Val Accuracy 0.4725 | Test Accuracy 0.4687 | Best val. Accuracy 0.4725 | Best test Accuracy 0.4687
Epoch 0155/1000| Loss 1.5313 | Train Accuracy 0.4740 | Val Accuracy 0.4727 | Test Accuracy 0.4693 | Best val. Accuracy 0.4727 | Best test Accuracy 0.4693
Epoch 0156/1000| Loss 1.5305 | Train Accuracy 0.4743 | Val Accuracy 0.4731 | Test Accuracy 0.4695 | Best val. Accuracy 0.4731 | Best test Accuracy 0.4695
Epoch 0157/1000| Loss 1.5297 | Train Accuracy 0.4746 | Val Accuracy 0.4734 | Test Accuracy 0.4698 | Best val. Accuracy 0.4734 | Best test Accuracy 0.4698
Epoch 0158/1000| Loss 1.5289 | Train Accuracy 0.4749 | Val Accuracy 0.4738 | Test Accuracy 0.4700 | Best val. Accuracy 0.4738 | Best test Accuracy 0.4700
Epoch 0159/1000| Loss 1.5281 | Train Accuracy 0.4750 | Val Accuracy 0.4737 | Test Accuracy 0.4704 | Best val. Accuracy 0.4738 | Best test Accuracy 0.4700
Epoch 0160: Avg Forward 8.802ms, Avg Backward 3.121ms, Total per epoch 11.923ms
Epoch 0160/1000| Loss 1.5274 | Train Accuracy 0.4753 | Val Accuracy 0.4740 | Test Accuracy 0.4708 | Best val. Accuracy 0.4740 | Best test Accuracy 0.4708
Epoch 0161/1000| Loss 1.5266 | Train Accuracy 0.4753 | Val Accuracy 0.4743 | Test Accuracy 0.4710 | Best val. Accuracy 0.4743 | Best test Accuracy 0.4710
Epoch 0162/1000| Loss 1.5258 | Train Accuracy 0.4755 | Val Accuracy 0.4745 | Test Accuracy 0.4713 | Best val. Accuracy 0.4745 | Best test Accuracy 0.4713
Epoch 0163/1000| Loss 1.5251 | Train Accuracy 0.4757 | Val Accuracy 0.4744 | Test Accuracy 0.4716 | Best val. Accuracy 0.4745 | Best test Accuracy 0.4713
Epoch 0164/1000| Loss 1.5243 | Train Accuracy 0.4759 | Val Accuracy 0.4748 | Test Accuracy 0.4720 | Best val. Accuracy 0.4748 | Best test Accuracy 0.4720
Epoch 0165/1000| Loss 1.5236 | Train Accuracy 0.4761 | Val Accuracy 0.4751 | Test Accuracy 0.4722 | Best val. Accuracy 0.4751 | Best test Accuracy 0.4722
Epoch 0166/1000| Loss 1.5229 | Train Accuracy 0.4764 | Val Accuracy 0.4754 | Test Accuracy 0.4726 | Best val. Accuracy 0.4754 | Best test Accuracy 0.4726
Epoch 0167/1000| Loss 1.5222 | Train Accuracy 0.4766 | Val Accuracy 0.4754 | Test Accuracy 0.4729 | Best val. Accuracy 0.4754 | Best test Accuracy 0.4729
Epoch 0168/1000| Loss 1.5215 | Train Accuracy 0.4769 | Val Accuracy 0.4757 | Test Accuracy 0.4735 | Best val. Accuracy 0.4757 | Best test Accuracy 0.4735
Epoch 0169/1000| Loss 1.5208 | Train Accuracy 0.4772 | Val Accuracy 0.4757 | Test Accuracy 0.4740 | Best val. Accuracy 0.4757 | Best test Accuracy 0.4735
Epoch 0170/1000| Loss 1.5201 | Train Accuracy 0.4773 | Val Accuracy 0.4754 | Test Accuracy 0.4741 | Best val. Accuracy 0.4757 | Best test Accuracy 0.4735
Epoch 0171/1000| Loss 1.5194 | Train Accuracy 0.4774 | Val Accuracy 0.4754 | Test Accuracy 0.4744 | Best val. Accuracy 0.4757 | Best test Accuracy 0.4735
Epoch 0172/1000| Loss 1.5187 | Train Accuracy 0.4777 | Val Accuracy 0.4757 | Test Accuracy 0.4746 | Best val. Accuracy 0.4757 | Best test Accuracy 0.4735
Epoch 0173/1000| Loss 1.5181 | Train Accuracy 0.4780 | Val Accuracy 0.4758 | Test Accuracy 0.4744 | Best val. Accuracy 0.4758 | Best test Accuracy 0.4744
Epoch 0174/1000| Loss 1.5174 | Train Accuracy 0.4783 | Val Accuracy 0.4758 | Test Accuracy 0.4747 | Best val. Accuracy 0.4758 | Best test Accuracy 0.4744
Epoch 0175/1000| Loss 1.5168 | Train Accuracy 0.4787 | Val Accuracy 0.4763 | Test Accuracy 0.4748 | Best val. Accuracy 0.4763 | Best test Accuracy 0.4748
Epoch 0176/1000| Loss 1.5161 | Train Accuracy 0.4790 | Val Accuracy 0.4765 | Test Accuracy 0.4751 | Best val. Accuracy 0.4765 | Best test Accuracy 0.4751
Epoch 0177/1000| Loss 1.5155 | Train Accuracy 0.4791 | Val Accuracy 0.4769 | Test Accuracy 0.4754 | Best val. Accuracy 0.4769 | Best test Accuracy 0.4754
Epoch 0178/1000| Loss 1.5148 | Train Accuracy 0.4793 | Val Accuracy 0.4770 | Test Accuracy 0.4757 | Best val. Accuracy 0.4770 | Best test Accuracy 0.4757
Epoch 0179/1000| Loss 1.5142 | Train Accuracy 0.4796 | Val Accuracy 0.4772 | Test Accuracy 0.4760 | Best val. Accuracy 0.4772 | Best test Accuracy 0.4760
Epoch 0180: Avg Forward 8.800ms, Avg Backward 3.120ms, Total per epoch 11.920ms
Epoch 0180/1000| Loss 1.5136 | Train Accuracy 0.4796 | Val Accuracy 0.4775 | Test Accuracy 0.4761 | Best val. Accuracy 0.4775 | Best test Accuracy 0.4761
Epoch 0181/1000| Loss 1.5130 | Train Accuracy 0.4800 | Val Accuracy 0.4776 | Test Accuracy 0.4761 | Best val. Accuracy 0.4776 | Best test Accuracy 0.4761
Epoch 0182/1000| Loss 1.5124 | Train Accuracy 0.4802 | Val Accuracy 0.4778 | Test Accuracy 0.4763 | Best val. Accuracy 0.4778 | Best test Accuracy 0.4763
Epoch 0183/1000| Loss 1.5118 | Train Accuracy 0.4803 | Val Accuracy 0.4778 | Test Accuracy 0.4763 | Best val. Accuracy 0.4778 | Best test Accuracy 0.4763
Epoch 0184/1000| Loss 1.5112 | Train Accuracy 0.4803 | Val Accuracy 0.4778 | Test Accuracy 0.4765 | Best val. Accuracy 0.4778 | Best test Accuracy 0.4763
Epoch 0185/1000| Loss 1.5106 | Train Accuracy 0.4805 | Val Accuracy 0.4779 | Test Accuracy 0.4768 | Best val. Accuracy 0.4779 | Best test Accuracy 0.4768
Epoch 0186/1000| Loss 1.5100 | Train Accuracy 0.4807 | Val Accuracy 0.4779 | Test Accuracy 0.4771 | Best val. Accuracy 0.4779 | Best test Accuracy 0.4768
Epoch 0187/1000| Loss 1.5095 | Train Accuracy 0.4807 | Val Accuracy 0.4781 | Test Accuracy 0.4774 | Best val. Accuracy 0.4781 | Best test Accuracy 0.4774
Epoch 0188/1000| Loss 1.5089 | Train Accuracy 0.4809 | Val Accuracy 0.4783 | Test Accuracy 0.4776 | Best val. Accuracy 0.4783 | Best test Accuracy 0.4776
Epoch 0189/1000| Loss 1.5083 | Train Accuracy 0.4809 | Val Accuracy 0.4783 | Test Accuracy 0.4776 | Best val. Accuracy 0.4783 | Best test Accuracy 0.4776
Epoch 0190/1000| Loss 1.5078 | Train Accuracy 0.4811 | Val Accuracy 0.4786 | Test Accuracy 0.4778 | Best val. Accuracy 0.4786 | Best test Accuracy 0.4778
Epoch 0191/1000| Loss 1.5072 | Train Accuracy 0.4811 | Val Accuracy 0.4790 | Test Accuracy 0.4782 | Best val. Accuracy 0.4790 | Best test Accuracy 0.4782
Epoch 0192/1000| Loss 1.5067 | Train Accuracy 0.4811 | Val Accuracy 0.4790 | Test Accuracy 0.4783 | Best val. Accuracy 0.4790 | Best test Accuracy 0.4783
Epoch 0193/1000| Loss 1.5062 | Train Accuracy 0.4812 | Val Accuracy 0.4792 | Test Accuracy 0.4785 | Best val. Accuracy 0.4792 | Best test Accuracy 0.4785
Epoch 0194/1000| Loss 1.5056 | Train Accuracy 0.4813 | Val Accuracy 0.4790 | Test Accuracy 0.4786 | Best val. Accuracy 0.4792 | Best test Accuracy 0.4785
Epoch 0195/1000| Loss 1.5051 | Train Accuracy 0.4815 | Val Accuracy 0.4790 | Test Accuracy 0.4789 | Best val. Accuracy 0.4792 | Best test Accuracy 0.4785
Epoch 0196/1000| Loss 1.5046 | Train Accuracy 0.4817 | Val Accuracy 0.4794 | Test Accuracy 0.4791 | Best val. Accuracy 0.4794 | Best test Accuracy 0.4791
Epoch 0197/1000| Loss 1.5041 | Train Accuracy 0.4819 | Val Accuracy 0.4795 | Test Accuracy 0.4793 | Best val. Accuracy 0.4795 | Best test Accuracy 0.4793
Epoch 0198/1000| Loss 1.5035 | Train Accuracy 0.4822 | Val Accuracy 0.4797 | Test Accuracy 0.4796 | Best val. Accuracy 0.4797 | Best test Accuracy 0.4796
Epoch 0199/1000| Loss 1.5030 | Train Accuracy 0.4824 | Val Accuracy 0.4801 | Test Accuracy 0.4798 | Best val. Accuracy 0.4801 | Best test Accuracy 0.4798
Epoch 0200: Avg Forward 8.799ms, Avg Backward 3.120ms, Total per epoch 11.920ms
Epoch 0200/1000| Loss 1.5025 | Train Accuracy 0.4826 | Val Accuracy 0.4801 | Test Accuracy 0.4802 | Best val. Accuracy 0.4801 | Best test Accuracy 0.4798
Epoch 0201/1000| Loss 1.5021 | Train Accuracy 0.4830 | Val Accuracy 0.4802 | Test Accuracy 0.4801 | Best val. Accuracy 0.4802 | Best test Accuracy 0.4801
Epoch 0202/1000| Loss 1.5016 | Train Accuracy 0.4832 | Val Accuracy 0.4803 | Test Accuracy 0.4803 | Best val. Accuracy 0.4803 | Best test Accuracy 0.4803
Epoch 0203/1000| Loss 1.5011 | Train Accuracy 0.4832 | Val Accuracy 0.4806 | Test Accuracy 0.4804 | Best val. Accuracy 0.4806 | Best test Accuracy 0.4804
Epoch 0204/1000| Loss 1.5006 | Train Accuracy 0.4835 | Val Accuracy 0.4805 | Test Accuracy 0.4805 | Best val. Accuracy 0.4806 | Best test Accuracy 0.4804
Epoch 0205/1000| Loss 1.5001 | Train Accuracy 0.4836 | Val Accuracy 0.4808 | Test Accuracy 0.4808 | Best val. Accuracy 0.4808 | Best test Accuracy 0.4808
Epoch 0206/1000| Loss 1.4997 | Train Accuracy 0.4838 | Val Accuracy 0.4808 | Test Accuracy 0.4810 | Best val. Accuracy 0.4808 | Best test Accuracy 0.4810
Epoch 0207/1000| Loss 1.4992 | Train Accuracy 0.4838 | Val Accuracy 0.4809 | Test Accuracy 0.4811 | Best val. Accuracy 0.4809 | Best test Accuracy 0.4811
Epoch 0208/1000| Loss 1.4987 | Train Accuracy 0.4841 | Val Accuracy 0.4810 | Test Accuracy 0.4813 | Best val. Accuracy 0.4810 | Best test Accuracy 0.4813
Epoch 0209/1000| Loss 1.4983 | Train Accuracy 0.4843 | Val Accuracy 0.4810 | Test Accuracy 0.4812 | Best val. Accuracy 0.4810 | Best test Accuracy 0.4813
Epoch 0210/1000| Loss 1.4978 | Train Accuracy 0.4844 | Val Accuracy 0.4812 | Test Accuracy 0.4812 | Best val. Accuracy 0.4812 | Best test Accuracy 0.4812
Epoch 0211/1000| Loss 1.4974 | Train Accuracy 0.4846 | Val Accuracy 0.4813 | Test Accuracy 0.4815 | Best val. Accuracy 0.4813 | Best test Accuracy 0.4815
Epoch 0212/1000| Loss 1.4969 | Train Accuracy 0.4848 | Val Accuracy 0.4814 | Test Accuracy 0.4817 | Best val. Accuracy 0.4814 | Best test Accuracy 0.4817
Epoch 0213/1000| Loss 1.4965 | Train Accuracy 0.4848 | Val Accuracy 0.4812 | Test Accuracy 0.4821 | Best val. Accuracy 0.4814 | Best test Accuracy 0.4817
Epoch 0214/1000| Loss 1.4961 | Train Accuracy 0.4851 | Val Accuracy 0.4813 | Test Accuracy 0.4819 | Best val. Accuracy 0.4814 | Best test Accuracy 0.4817
Epoch 0215/1000| Loss 1.4956 | Train Accuracy 0.4852 | Val Accuracy 0.4816 | Test Accuracy 0.4821 | Best val. Accuracy 0.4816 | Best test Accuracy 0.4821
Epoch 0216/1000| Loss 1.4952 | Train Accuracy 0.4852 | Val Accuracy 0.4818 | Test Accuracy 0.4825 | Best val. Accuracy 0.4818 | Best test Accuracy 0.4825
Epoch 0217/1000| Loss 1.4948 | Train Accuracy 0.4853 | Val Accuracy 0.4820 | Test Accuracy 0.4825 | Best val. Accuracy 0.4820 | Best test Accuracy 0.4825
Epoch 0218/1000| Loss 1.4944 | Train Accuracy 0.4854 | Val Accuracy 0.4822 | Test Accuracy 0.4826 | Best val. Accuracy 0.4822 | Best test Accuracy 0.4826
Epoch 0219/1000| Loss 1.4939 | Train Accuracy 0.4856 | Val Accuracy 0.4824 | Test Accuracy 0.4829 | Best val. Accuracy 0.4824 | Best test Accuracy 0.4829
Epoch 0220: Avg Forward 8.798ms, Avg Backward 3.120ms, Total per epoch 11.918ms
Epoch 0220/1000| Loss 1.4935 | Train Accuracy 0.4857 | Val Accuracy 0.4824 | Test Accuracy 0.4828 | Best val. Accuracy 0.4824 | Best test Accuracy 0.4828
Epoch 0221/1000| Loss 1.4931 | Train Accuracy 0.4859 | Val Accuracy 0.4826 | Test Accuracy 0.4829 | Best val. Accuracy 0.4826 | Best test Accuracy 0.4829
Epoch 0222/1000| Loss 1.4927 | Train Accuracy 0.4859 | Val Accuracy 0.4829 | Test Accuracy 0.4830 | Best val. Accuracy 0.4829 | Best test Accuracy 0.4830
Epoch 0223/1000| Loss 1.4923 | Train Accuracy 0.4860 | Val Accuracy 0.4830 | Test Accuracy 0.4833 | Best val. Accuracy 0.4830 | Best test Accuracy 0.4833
Epoch 0224/1000| Loss 1.4919 | Train Accuracy 0.4860 | Val Accuracy 0.4831 | Test Accuracy 0.4834 | Best val. Accuracy 0.4831 | Best test Accuracy 0.4834
Epoch 0225/1000| Loss 1.4916 | Train Accuracy 0.4862 | Val Accuracy 0.4832 | Test Accuracy 0.4837 | Best val. Accuracy 0.4832 | Best test Accuracy 0.4837
Epoch 0226/1000| Loss 1.4912 | Train Accuracy 0.4865 | Val Accuracy 0.4836 | Test Accuracy 0.4838 | Best val. Accuracy 0.4836 | Best test Accuracy 0.4838
Epoch 0227/1000| Loss 1.4908 | Train Accuracy 0.4865 | Val Accuracy 0.4836 | Test Accuracy 0.4842 | Best val. Accuracy 0.4836 | Best test Accuracy 0.4842
Epoch 0228/1000| Loss 1.4904 | Train Accuracy 0.4865 | Val Accuracy 0.4837 | Test Accuracy 0.4844 | Best val. Accuracy 0.4837 | Best test Accuracy 0.4844
Epoch 0229/1000| Loss 1.4900 | Train Accuracy 0.4867 | Val Accuracy 0.4839 | Test Accuracy 0.4844 | Best val. Accuracy 0.4839 | Best test Accuracy 0.4844
Epoch 0230/1000| Loss 1.4897 | Train Accuracy 0.4868 | Val Accuracy 0.4840 | Test Accuracy 0.4845 | Best val. Accuracy 0.4840 | Best test Accuracy 0.4845
Epoch 0231/1000| Loss 1.4893 | Train Accuracy 0.4868 | Val Accuracy 0.4841 | Test Accuracy 0.4846 | Best val. Accuracy 0.4841 | Best test Accuracy 0.4846
Epoch 0232/1000| Loss 1.4889 | Train Accuracy 0.4868 | Val Accuracy 0.4843 | Test Accuracy 0.4848 | Best val. Accuracy 0.4843 | Best test Accuracy 0.4848
Epoch 0233/1000| Loss 1.4886 | Train Accuracy 0.4868 | Val Accuracy 0.4845 | Test Accuracy 0.4850 | Best val. Accuracy 0.4845 | Best test Accuracy 0.4850
Epoch 0234/1000| Loss 1.4882 | Train Accuracy 0.4868 | Val Accuracy 0.4847 | Test Accuracy 0.4853 | Best val. Accuracy 0.4847 | Best test Accuracy 0.4853
Epoch 0235/1000| Loss 1.4879 | Train Accuracy 0.4868 | Val Accuracy 0.4847 | Test Accuracy 0.4854 | Best val. Accuracy 0.4847 | Best test Accuracy 0.4854
Epoch 0236/1000| Loss 1.4875 | Train Accuracy 0.4870 | Val Accuracy 0.4847 | Test Accuracy 0.4856 | Best val. Accuracy 0.4847 | Best test Accuracy 0.4854
Epoch 0237/1000| Loss 1.4872 | Train Accuracy 0.4870 | Val Accuracy 0.4848 | Test Accuracy 0.4858 | Best val. Accuracy 0.4848 | Best test Accuracy 0.4858
Epoch 0238/1000| Loss 1.4868 | Train Accuracy 0.4872 | Val Accuracy 0.4847 | Test Accuracy 0.4859 | Best val. Accuracy 0.4848 | Best test Accuracy 0.4858
Epoch 0239/1000| Loss 1.4865 | Train Accuracy 0.4870 | Val Accuracy 0.4849 | Test Accuracy 0.4860 | Best val. Accuracy 0.4849 | Best test Accuracy 0.4860
Epoch 0240: Avg Forward 8.803ms, Avg Backward 3.119ms, Total per epoch 11.921ms
Epoch 0240/1000| Loss 1.4862 | Train Accuracy 0.4870 | Val Accuracy 0.4849 | Test Accuracy 0.4861 | Best val. Accuracy 0.4849 | Best test Accuracy 0.4860
Epoch 0241/1000| Loss 1.4858 | Train Accuracy 0.4869 | Val Accuracy 0.4849 | Test Accuracy 0.4862 | Best val. Accuracy 0.4849 | Best test Accuracy 0.4860
Epoch 0242/1000| Loss 1.4855 | Train Accuracy 0.4871 | Val Accuracy 0.4851 | Test Accuracy 0.4862 | Best val. Accuracy 0.4851 | Best test Accuracy 0.4862
Epoch 0243/1000| Loss 1.4852 | Train Accuracy 0.4872 | Val Accuracy 0.4853 | Test Accuracy 0.4862 | Best val. Accuracy 0.4853 | Best test Accuracy 0.4862
Epoch 0244/1000| Loss 1.4848 | Train Accuracy 0.4874 | Val Accuracy 0.4853 | Test Accuracy 0.4863 | Best val. Accuracy 0.4853 | Best test Accuracy 0.4863
Epoch 0245/1000| Loss 1.4845 | Train Accuracy 0.4873 | Val Accuracy 0.4855 | Test Accuracy 0.4865 | Best val. Accuracy 0.4855 | Best test Accuracy 0.4865
Epoch 0246/1000| Loss 1.4842 | Train Accuracy 0.4874 | Val Accuracy 0.4855 | Test Accuracy 0.4865 | Best val. Accuracy 0.4855 | Best test Accuracy 0.4865
Epoch 0247/1000| Loss 1.4839 | Train Accuracy 0.4876 | Val Accuracy 0.4856 | Test Accuracy 0.4864 | Best val. Accuracy 0.4856 | Best test Accuracy 0.4864
Epoch 0248/1000| Loss 1.4836 | Train Accuracy 0.4876 | Val Accuracy 0.4856 | Test Accuracy 0.4867 | Best val. Accuracy 0.4856 | Best test Accuracy 0.4867
Epoch 0249/1000| Loss 1.4833 | Train Accuracy 0.4876 | Val Accuracy 0.4854 | Test Accuracy 0.4866 | Best val. Accuracy 0.4856 | Best test Accuracy 0.4867
Epoch 0250/1000| Loss 1.4830 | Train Accuracy 0.4877 | Val Accuracy 0.4853 | Test Accuracy 0.4868 | Best val. Accuracy 0.4856 | Best test Accuracy 0.4867
Epoch 0251/1000| Loss 1.4827 | Train Accuracy 0.4878 | Val Accuracy 0.4854 | Test Accuracy 0.4870 | Best val. Accuracy 0.4856 | Best test Accuracy 0.4867
Epoch 0252/1000| Loss 1.4824 | Train Accuracy 0.4879 | Val Accuracy 0.4853 | Test Accuracy 0.4870 | Best val. Accuracy 0.4856 | Best test Accuracy 0.4867
Epoch 0253/1000| Loss 1.4821 | Train Accuracy 0.4878 | Val Accuracy 0.4853 | Test Accuracy 0.4871 | Best val. Accuracy 0.4856 | Best test Accuracy 0.4867
Epoch 0254/1000| Loss 1.4818 | Train Accuracy 0.4878 | Val Accuracy 0.4854 | Test Accuracy 0.4871 | Best val. Accuracy 0.4856 | Best test Accuracy 0.4867
Epoch 0255/1000| Loss 1.4815 | Train Accuracy 0.4880 | Val Accuracy 0.4857 | Test Accuracy 0.4872 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4872
Epoch 0256/1000| Loss 1.4812 | Train Accuracy 0.4880 | Val Accuracy 0.4855 | Test Accuracy 0.4871 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4872
Epoch 0257/1000| Loss 1.4809 | Train Accuracy 0.4881 | Val Accuracy 0.4857 | Test Accuracy 0.4873 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4873
Epoch 0258/1000| Loss 1.4806 | Train Accuracy 0.4881 | Val Accuracy 0.4857 | Test Accuracy 0.4873 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4873
Epoch 0259/1000| Loss 1.4804 | Train Accuracy 0.4880 | Val Accuracy 0.4858 | Test Accuracy 0.4872 | Best val. Accuracy 0.4858 | Best test Accuracy 0.4872
Epoch 0260: Avg Forward 8.802ms, Avg Backward 3.117ms, Total per epoch 11.919ms
Epoch 0260/1000| Loss 1.4801 | Train Accuracy 0.4884 | Val Accuracy 0.4858 | Test Accuracy 0.4871 | Best val. Accuracy 0.4858 | Best test Accuracy 0.4872
Epoch 0261/1000| Loss 1.4798 | Train Accuracy 0.4884 | Val Accuracy 0.4860 | Test Accuracy 0.4876 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4876
Epoch 0262/1000| Loss 1.4796 | Train Accuracy 0.4885 | Val Accuracy 0.4860 | Test Accuracy 0.4876 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4876
Epoch 0263/1000| Loss 1.4793 | Train Accuracy 0.4886 | Val Accuracy 0.4859 | Test Accuracy 0.4877 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4876
Epoch 0264/1000| Loss 1.4791 | Train Accuracy 0.4884 | Val Accuracy 0.4856 | Test Accuracy 0.4875 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4876
Epoch 0265/1000| Loss 1.4789 | Train Accuracy 0.4883 | Val Accuracy 0.4863 | Test Accuracy 0.4876 | Best val. Accuracy 0.4863 | Best test Accuracy 0.4876
Epoch 0266/1000| Loss 1.4787 | Train Accuracy 0.4880 | Val Accuracy 0.4853 | Test Accuracy 0.4872 | Best val. Accuracy 0.4863 | Best test Accuracy 0.4876
Epoch 0267/1000| Loss 1.4788 | Train Accuracy 0.4890 | Val Accuracy 0.4871 | Test Accuracy 0.4879 | Best val. Accuracy 0.4871 | Best test Accuracy 0.4879
Epoch 0268/1000| Loss 1.4787 | Train Accuracy 0.4877 | Val Accuracy 0.4852 | Test Accuracy 0.4875 | Best val. Accuracy 0.4871 | Best test Accuracy 0.4879
Epoch 0269/1000| Loss 1.4790 | Train Accuracy 0.4892 | Val Accuracy 0.4874 | Test Accuracy 0.4878 | Best val. Accuracy 0.4874 | Best test Accuracy 0.4878
Epoch 0270/1000| Loss 1.4786 | Train Accuracy 0.4878 | Val Accuracy 0.4851 | Test Accuracy 0.4875 | Best val. Accuracy 0.4874 | Best test Accuracy 0.4878
Epoch 0271/1000| Loss 1.4786 | Train Accuracy 0.4894 | Val Accuracy 0.4871 | Test Accuracy 0.4879 | Best val. Accuracy 0.4874 | Best test Accuracy 0.4878
Epoch 0272/1000| Loss 1.4778 | Train Accuracy 0.4884 | Val Accuracy 0.4854 | Test Accuracy 0.4875 | Best val. Accuracy 0.4874 | Best test Accuracy 0.4878
Epoch 0273/1000| Loss 1.4773 | Train Accuracy 0.4893 | Val Accuracy 0.4865 | Test Accuracy 0.4882 | Best val. Accuracy 0.4874 | Best test Accuracy 0.4878
